sourceLanguage,targetLanguage,documentID,stringID,sourceText,translatedText,perceivedGender,entityName,sourceURL
en,de,9,9-2,"In 1965, Bessala won the All-Africa Games in Brazzaville, Republic of the Congo.","1965 gewann Bessala die Panafrikanischen Spiele in Brazzaville, Republik Kongo.",Male,Joseph Bessala,https://en.wikipedia.org/wiki/Joseph_Bessala
en,de,9,9-3,"He twice won the African Championships in welterweight: in 1966 in Lagos, Nigeria, (prevailing over Ghanaian, Eddie Blay in the final) and 1968 in Lusaka, Zambia, where he prevailed in the final fight over the Zambian, Julius Luipa, whom he beat again at the Olympic Games.","Zweimal gewann er die Afrikameisterschaften im Weltergewicht: 1966 in Lagos, Nigeria, (nach einem Sieg über den Ghanaer Eddie Blay im Finale) und 1968 in Lusaka, Sambia, wo er im letzten Kampf über den Sambier Julius Luipa triumphierte, den er bei den Olympischen Spielen ein weiteres Mal besiegte.",Male,Joseph Bessala,https://en.wikipedia.org/wiki/Joseph_Bessala
en,de,9,9-4,He won the silver medal at the 1968 Olympic Games in Mexico City.,Er gewann bei den Olympischen Spielen in Mexiko-Stadt 1968 die Silbermedaille.,Male,Joseph Bessala,https://en.wikipedia.org/wiki/Joseph_Bessala
en,de,9,9-5,"In the final, he was lost to East Germany's Manfred Wolke.",Im Finale verlor er gegen Manfred Wolke aus der DDR.,Male,Joseph Bessala,https://en.wikipedia.org/wiki/Joseph_Bessala
en,de,9,9-6,"In October, Bessala started his professional career with a victory, where he defeated the Belgium's Jean-Pierre Heirmann with a first-round technical knockout.","Im Oktober begann Bessala seine Profikarriere mit einem Sieg, als er den Belgier Jean-Pierre Heirmann mit einem technischen Knockout in der ersten Runde besiegte.",Male,Joseph Bessala,https://en.wikipedia.org/wiki/Joseph_Bessala
en,de,9,9-7,"Six victories, one draw, and yet another five victories followed.","Es folgten sechs Siege, ein Unentschieden und weitere fünf Siege.",Male,Joseph Bessala,https://en.wikipedia.org/wiki/Joseph_Bessala
en,de,9,9-8,"In November 1974, the last victory over Eddie Blay from Ghana, who had won the bronze medal in the class of super lightweight in 1964, gained Bessala the African title in the welterweight class.","Im November 1974 brachte Bessala der letzte Sieg über Eddie Blay aus Ghana, der 1964 die Bronzemedaille im Superleichtgewicht gewonnen hatte, den Afrikatitel im Weltergewicht ein.",Male,Joseph Bessala,https://en.wikipedia.org/wiki/Joseph_Bessala
en,de,9,9-9,The title was taken from him by Salem Ouedraogo from the Côte d'Ivoire in January 1976.,Der Titel wurde ihm im Januar 1976 von Salem Ouedraogo von der Elfenbeinküste abgenommen.,Male,Joseph Bessala,https://en.wikipedia.org/wiki/Joseph_Bessala
en,de,9,9-10,"After a longer break, Bessala gained back the African title from his fellow countryman, Bechir Boundka in June 1978.",Nach einer längeren Pause holte sich Bessala den Afrikatitel im Juni 1978 von seinem Landsmann Bechir Boundka zurück.,Male,Joseph Bessala,https://en.wikipedia.org/wiki/Joseph_Bessala
en,de,9,9-11,"He aimed to defend this title again in his 16th fight, but Mimoun Mohatar from Morocco knocked him out in the 12th round in December 1978.","Er wollte diesen Titel in seinem 16. Kampf erneut verteidigen, doch Mimoun Mohatar aus Marokko knockte ihn im Dezember 1978 in der 12. Runde aus.",Male,Joseph Bessala,https://en.wikipedia.org/wiki/Joseph_Bessala
en,de,9,9-12,Bessala retired from boxing shortly thereafter.,Kurz darauf erklärte Bessala seinen Rücktritt vom Boxen.,Male,Joseph Bessala,https://en.wikipedia.org/wiki/Joseph_Bessala
en,de,10,10-1,"Kezie Uchechukwu Duru Akabusi, MBE (born 28 November 1958), known as Kriss Akabusi, is a British former sprint and hurdling track and field athlete.","Kezie Uchechukwu Duru Akabusi, MBE (geboren am 28. November 1958), bekannt als Kriss Akabusi, ist ein ehemaliger britischer Leichtathlet im Sprint und Hürdenlauf.",Male,Kriss Akabusi,https://en.wikipedia.org/wiki/Kriss_Akabusi
en,de,10,10-2,"His first international successes were with the British 4×400 metres relay team, winning a silver medal at the 1984 Summer Olympics, golds at the 1986 Commonwealth Games and 1986 European Athletics Championships, and another silver at the 1987 World Championships in Athletics.","Seine ersten internationalen Erfolge hatte er mit der britischen 4x400-Meter-Staffel, mit der er bei den Olympischen Sommerspielen 1984 die Silbermedaille, bei den Commonwealth Games 1986 und den Leichtathletik-Europameisterschaften 1986 jeweils die Goldmedaille und bei den Leichtathletik-Weltmeisterschaften 1987 eine weitere Silbermedaille gewann.",Male,Kriss Akabusi,https://en.wikipedia.org/wiki/Kriss_Akabusi
en,de,10,10-3,"He progressed individually in 400 metres hurdles from the late 1980s onwards, taking bronze at the 1989 IAAF World Cup.",Ab Ende der 1980er machte er individuell auf den 400 Meter Hürden weiter und holte beim Leichtathletik-Weltcup 1989 Bronze.,Male,Kriss Akabusi,https://en.wikipedia.org/wiki/Kriss_Akabusi
en,de,10,10-4,"His time of 47.93 seconds to win the 1990 European Athletics Championships was a British record, and he also won gold at the 1990 Commonwealth Games.","Seine Zeit von 47,93 Sekunden, mit der er die Leichtathletik-Europameisterschaften 1990 gewann, war britischer Rekord; außerdem gewann er Gold bei den Commonwealth Games 1990.",Male,Kriss Akabusi,https://en.wikipedia.org/wiki/Kriss_Akabusi
en,de,10,10-5,"He reached the peak of his career over the next two years, winning a hurdles bronze medal at the 1991 World Championships and anchoring the British team to a narrow victory over the American team in 2:57.53 minutes – a British record for the 4 × 400 m relay.","In den darauffolgenden zwei Jahren erreichte er den Höhepunkt seiner Karriere, als er bei den Weltmeisterschaften 1991 die Bronzemedaille im Hürdenlauf gewann und dem britischen Team in 2:57,53 Minuten einen knappen Sieg über das amerikanische Team sicherte – britischer Rekord für die 4x400-m-Staffel.",Male,Kriss Akabusi,https://en.wikipedia.org/wiki/Kriss_Akabusi
en,de,10,10-6,"He followed this with a British 400 m hurdles record of 47.82 seconds to take the bronze medal at the 1992 Barcelona Olympics, where he also won bronze with the 4×400 m relay team.","Diesem ließ er mit 47,82 Sekunden einen britischen Rekord über die 400 Meter Hürden folgen, mit dem er die Bronzemedaille bei den Olympischen Spielen in Barcelona 1992 holte, wo er mit der 4x400-m-Staffel ebenfalls Bronze gewann.",Male,Kriss Akabusi,https://en.wikipedia.org/wiki/Kriss_Akabusi
en,de,10,10-7,"Since retiring from athletics, he has worked as a television presenter and motivational speaker.",Seit seinem Rückzug aus der Leichtathletik hat er als Fernsehmoderator und Motivationsredner gearbeitet.,Male,Kriss Akabusi,https://en.wikipedia.org/wiki/Kriss_Akabusi
en,de,10,10-8,"Born in Paddington to Nigerian parents who were studying in London, Akabusi would later be brought up in foster care with his brother Riba, after their parents returned to their country when he was four.","Der in Paddington als Kind nigerianischer Eltern, die in London studierten, geborene Akabusi wurde später mit seinem Bruder Riba in einem Pflegeheim aufgezogen, als ihre Eltern in ihr Heimatland zurückkehrten, als er vier war.",Male,Kriss Akabusi,https://en.wikipedia.org/wiki/Kriss_Akabusi
en,de,11,11-1,"Qin Kai (simplified Chinese: 秦凯; traditional Chinese: 秦凱; pinyin: Qín Kǎi; born January 31, 1986) is a Chinese athlete who competes in diving.","Qin Kai (vereinfachtes Chinesisch: 秦凯; traditionelles Chinesisch: 秦凱; Pinyin: Qín Kǎi; geboren am 31. Januar 1986) ist ein chinesischer Sportler, der im Kunstspringen antritt.",Male,Qin Kai,https://en.wikipedia.org/wiki/Qin_Kai_(diver)
en,de,11,11-2,"He competed for Team China at the 2008 Summer Olympics in Beijing, the 2012 Summer Olympics in London, and the 2016 Summer Olympics in Rio.","Für das chinesische Team trat er bei den Olympischen Sommerspielen in Peking 2008, den Olympischen Sommerspielen in London 2012 und den Olympischen Sommerspielen in Rio 2016 an.",Male,Qin Kai,https://en.wikipedia.org/wiki/Qin_Kai_(diver)
en,de,11,11-3,"At the 2001 World Junior Championships, he won the gold on the 3m Springboard and the silver medal on the Platform.",Bei den Juniorenweltmeisterschaften 2001 gewann er vom 3-m-Brett die Goldmedaille und vom Turm die Silbermedaille.,Male,Qin Kai,https://en.wikipedia.org/wiki/Qin_Kai_(diver)
en,de,11,11-4,"At the 2006 National Championships, he won the silver medal on the springboard.",Bei den nationalen Meisterschaften 2006 gewann er vom Brett die Silbermedaille.,Male,Qin Kai,https://en.wikipedia.org/wiki/Qin_Kai_(diver)
en,de,11,11-5,"At the 2006 World Cup, he won the gold on the 3m springboard.",Beim Weltcup 2006 gewann er vom 3-m-Brett die Goldmedaille.,Male,Qin Kai,https://en.wikipedia.org/wiki/Qin_Kai_(diver)
en,de,11,11-6,"At the 2007 World Championships, he won the gold on the springboard and in the synchro springboard.",Bei den Weltmeisterschaften 2007 gewann er vom Brett und im Synchronspringen vom Brett die Goldmedaille.,Male,Qin Kai,https://en.wikipedia.org/wiki/Qin_Kai_(diver)
en,de,11,11-7,"At the 2008 World Cup, he won the gold in the 3m Synchro Springboard.He is the 2008 Olympic Champion on the 3m Synchronized Springboard with Wang Feng and won bronze in the Men's 3m Springboard.In 2009, he again won the 3m Synchronized Springboard with Wang Feng at the World Championships in Rome.",Beim Weltcup 2008 gewann er im Synchronspringen vom 3-m-Brett die Goldmedaille. Er ist zusammen mit Wang Feng Olympiasieger von 2008 im Synchronspringen vom 3-m-Brett und gewann vom 3-m-Brett der Männer Bronze. 2009 gewann er mit Wang Feng bei den Weltmeisterschaften in Rom erneut das Synchronspringen vom 3-m-Brett.,Male,Qin Kai,https://en.wikipedia.org/wiki/Qin_Kai_(diver)
en,de,11,11-8,He also won the individual gold at the 1m Springboard at the same championships.,Bei derselben Meisterschaft gewann er außerdem die Goldmedaille im Einzelspringen vom 1-m-Brett.,Male,Qin Kai,https://en.wikipedia.org/wiki/Qin_Kai_(diver)
en,de,12,12-1,"Éric Castonguay (born September 18, 1987) is a Canadian professional ice hockey player who is currently playing for HC Sierre-Anniviers in the Swiss League (SL), the second tier league of Switzerland.","Éric Castonguay (geboren am 18. September 1987) ist ein professioneller Eishockeyspieler aus Kanada, der aktuell in der Swiss League (SL), der zweithöchsten Liga in der Schweiz, für HC Sierre-Anniviers spielt.",Male,Éric Castonguay,https://en.wikipedia.org/wiki/%C3%89ric_Castonguay
en,de,12,12-2,"Castonguay's Midget AAA career included time with Collège Antoine-Girouard, followed by 3 seasons with the Lewiston Maineiacs of the Quebec Major Junior Hockey League for his Major Junior Ice Hockey career.After completing his Midget AAA and Major Junior Ice Hockey careers, he began his professional Ice Hockey career starting with the 2007-08 season.","In seiner Midget AAA-Karriere war Castonguay unter anderem am Collège Antoine-Girouard, gefolgt von 3 Saisons bei den Lewiston Maineiacs in der Quebec Major Junior Hockey League für seine Major Junior-Eishockeykarriere. Nach Abschluss seiner Midget AAA- und Major Junior-Eishockeykarrieren begann er ab der Saison 2007–08 seine professionelle Eishockeykarriere.",Male,Éric Castonguay,https://en.wikipedia.org/wiki/%C3%89ric_Castonguay
en,de,12,12-3,He has played professionally for the Trenton Devils and Reading Royals of the ECHL.,Er hat als Profi für die Trenton Devils und die Reading Royals in der ECHL gespielt.,Male,Éric Castonguay,https://en.wikipedia.org/wiki/%C3%89ric_Castonguay
en,de,12,12-4,"On June 2, 2011, the Reading Royals of the ECHL announced that they had included Castonguay on their protected list.","Am 2. Juni 2011 gaben die Reading Royals aus der ECHL bekannt, dass sie Castonguay auf ihre Schutzliste gesetzt hatten.",Male,Éric Castonguay,https://en.wikipedia.org/wiki/%C3%89ric_Castonguay
en,de,12,12-5,"He has also played professionally for the Lowell Devils and Bridgeport Sound Tigers of the American Hockey League and Dragons de Rouen and Diables Rouges de Briançon, both of the French Ligue Magnus.On September 21, 2013, Castonguay signed with the Missouri Mavericks of the Central Hockey League for the 2013–14 season.","Er hat außerdem als Profi für die Lowell Devils und die Bridgeport Sound Tigers in American Hockey League sowie für die Dragons de Rouen und Diables Rouges de Briançon, beide in der französischen Ligue Magnus, gespielt. Am 21. September 2013 unterschrieb Castonguay für die Saison 2013–14 bei den Missouri Mavericks in der Central Hockey League.",Male,Éric Castonguay,https://en.wikipedia.org/wiki/%C3%89ric_Castonguay
en,de,12,12-6,"During that season, in a game against the Quad City Mallards on March 23, 2014, Castonguay set a Mavericks single-season franchise record of 31 Goals, which itself would ultimately be broken later that same season by Andrew Courtney, who ended the season with 34 Goals.","In dieser Saison stellte Castonguay am 23. März 2014 im Spiel gegen die Quad City Mallards mit 31 Toren in einer einzigen Saison für die Mavericks einen Franchise-Rekord auf, der schließlich später in derselben Saison von Andrew Courtney gebrochen werden sollte, der die Saison mit 34 Toren beendete.",Male,Éric Castonguay,https://en.wikipedia.org/wiki/%C3%89ric_Castonguay
en,de,12,12-7,"That same season, in the Central Hockey League 2013-14 Season ""Best of The Best"" Poll, he came in 2nd place in the poll for Most Gentlemanly Player.",In derselben Saison erreichte er in der „Best of the Best“-Abstimmung der Central Hockey League für die Saison 2013–14 den 2. Platz bei der Wahl zum Most Gentlemanly Player.,Male,Éric Castonguay,https://en.wikipedia.org/wiki/%C3%89ric_Castonguay
en,de,13,13-1,"Ehsan Haddadi (Persian: احسان حدادی‎, born 20 January 1985 in Tehran) is an Iranian discus thrower.","Ehsan Haddadi (Persisch: احسان حدادی‎, geboren am 20. Januar 1985 in Teheran) ist ein iranischer Diskuswerfer.",Male,Ehsan Haddadi,https://en.wikipedia.org/wiki/Ehsan_Haddadi
en,de,13,13-2,He is 193 cm and 127 kg.,Er ist 193 cm groß und wiegt 127 kg.,Male,Ehsan Haddadi,https://en.wikipedia.org/wiki/Ehsan_Haddadi
en,de,13,13-3,"The 2004 Asian Junior Champion, he won a gold medal at the 2004 World Junior Championships in Grosseto, the inaugural Iranian to win a medal at any global athletics competition.","Der Juniorenasienmeister von 2004 gewann bei den Juniorenweltmeisterschaften in Grosseto 2004 die Goldmedaille und ist der erste Iraner, der bei einem globalen Leichtathletik-Wettbewerb eine Medaille gewinnen konnte.",Male,Ehsan Haddadi,https://en.wikipedia.org/wiki/Ehsan_Haddadi
en,de,13,13-4,In 2005 he won the Asian Championships in Incheon with a throw of 65.25 metres.,"2005 gewann er die Asienmeisterschaften in Incheon mit einem Wurf über 65,25 Meter.",Male,Ehsan Haddadi,https://en.wikipedia.org/wiki/Ehsan_Haddadi
en,de,13,13-5,"In December 2006, he added another gold medal to his record, winning the title at the 2006 Asian Games in Doha, Qatar.","Im Dezember 2006 fügte er seiner Bilanz eine weitere Goldmedaille hinzu, als er bei den Asienspielen in Doha, Katar, 2006 den Titel gewann.",Male,Ehsan Haddadi,https://en.wikipedia.org/wiki/Ehsan_Haddadi
en,de,13,13-6,"In 2007, he won the Asian Championships in Amman and defended his title.",2007 gewann er die Asienmeisterschaften in Amman und verteidigte seinen Titel.,Male,Ehsan Haddadi,https://en.wikipedia.org/wiki/Ehsan_Haddadi
en,de,13,13-7,"His personal best throw is 69.32 m, achieved on June 3, 2008, in Tallinn, Estonia.","Seine persönliche Bestweite liegt bei 69,32 m, die er am 3. Juni 2008 in Tallinn, Estland, erreichte.",Male,Ehsan Haddadi,https://en.wikipedia.org/wiki/Ehsan_Haddadi
en,de,13,13-8,This is the current Asian record.,Das ist der aktuelle asiatische Rekord.,Male,Ehsan Haddadi,https://en.wikipedia.org/wiki/Ehsan_Haddadi
en,de,13,13-9,"Because of his good performance over the whole season 2008, he was considered a medal contender entering the 2008 Summer Olympics, but he ranked 17th with a 61.34-meter throw and failed to qualify for the final; Haddadi blamed his poor results on his injuries.","Wegen seiner guten Leistung über die gesamte Saison 2008 galt er zu Beginn der Olympischen Sommerspiele 2008 als Medaillenanwärter, kam aber mit einem Wurf über 61,34 Meter auf den 17. Platz und konnte sich nicht für das Finale qualifizieren. Haddadi machte seine Verletzungen für seine schlechten Ergebnisse verantwortlich.",Male,Ehsan Haddadi,https://en.wikipedia.org/wiki/Ehsan_Haddadi
