text,target
upgrading to wordpress 2.8 has been disastrous...and i don't know if i can fix it ,0
Working all night! ,0
 SOOO damn bored  haha how was your day?,0
i'm so worried for Rob! GOSH! ,0
It is sooooooo hot in Portmore Jamaica right now. Thank God I have the air on. My poor electric bill ,0
had a horrible breakfast Old Chang Kee nasi lemak is horrible!! ,0
" then there wud b no other races,  lol",0
 cuz of math  i hate life,0
 but  ineed to know some of the nk fans think he is full of bullshit! ,0
 I was waiting for smth to send to the client - it was due yesterday. Take care. :/ stress is  ack,0
I need new txt buddies                any takers??,0
where is miss candy tonight... we are missing a BFF  ,0
Another night like the rest  it begins already,0
scratchscratchscratch....meh.....lots of gnats on the trail today.  ,0
Wtf?both caitlin and kupono are in the bottom  here is hoping and praying that kayla and evan(with their respective partners) will b safe,0
i stepped on a needle today. ,0
Aah bushes as jack in the box kinda Fuck up your legs when you run into them.. ,0
I'm not sure about this twitter thing. I don't like these people I don't know trying to follow me. ,0
waiting .. for you ,0
I feel bummed coz I mite not go to waterton nxt month w/ my family ,0
"talking to justina, taylor, &amp; trying to get ahold of sammy, but no luck  had a great day. how was you guys' days?",0
 ,0
 I still dont want to talk about the playoffs. Still greiving. ,0
i seriously wish i was somewhere else....am hating it here ,0
man im bored as hell ,0
I just cried looking at 's dog ,0
Hmmm.... if only everyone would write back..... ,0
 Rubbish! hope you can sort something mate ,0
 Aaaaawwwweee Not My Dawg!!! Yall are makin me sad!!  I guess!!! Boooooo!!!!,0
SYTYCD : So scared that Kupono was going to go homeeeee! Max creeps me out ,0
"Wait,  isn't on tomorrow? That ruins my &quot;I-get-out-of-work-in-time-to-catch-the-show-at-12-yay!&quot; thing. ",0
wish me luck on this paper that is due in less than two hours and i'm only just starting page 2  FML,0
wishing was at  ,0
http://twitpic.com/7rmkx - miss you. ,0
Michael Bay not doing the next Transformers film? Shame ,0
 oh ok! Hey I'm waiting for something u said I'd send me! ,0
ive lost so many readers...its shocking ,0
Met the lovely Roy after Amebix's set. Ticket signed &amp; got a pic  said a sad byebye to Jim from Facecage  gr8 end to 2 fantastic weeks!,0
   ,0
" You are putting art out there for the enjoyment of others, and they are putting their opinions out there to the harm of others ",0
my heart has broken into a million pieces ,0
" Oops sticky situation dere with d accent thang. But I understood what you were sayin'. Some hotels, the corridors are noisy ",0
 my friend em is there no stay with me baby ,0
be there in like a hr and 20 mins yay ! my back hurts ,0
 no more cell phone for me.  &lt;3,0
 that would make me so paranoid. I have them around our area too and they are really aggressive here  I know what you mean,0
"I swear, my room will never be clean.. ",0
Guess  again won't come out tonight  Time to sleep. Wake me up when it's there.  ,0
Ughhhh...kill me!!!! Please..like seriously i am hatin my lifee right now....errrrrrg. ,0
" yeah, i get lazy though  lazy me.  HaHa",0
" Twitter won't let me message you back, but I won't be able to make it tonight  Next one I hope. Thanks again. Have a good show!",0
" Oiiii you always come to Aussie but never Perth  Bring Rach, Roche and Delaney and we can all party it up Perth style.",0
OMG. There was no one in line...left to get something to drink...now there's a huge line.  going to kill someone. ,0
 NOOOOOOOO!  ooh so what happened?,0
 hahah i love it!  luuuucky! I want twilight sweethearts ,0
Not feelin' so good. ,0
I just cried looking at the pics of 's dog ,0
super delicious hot abs guy was not working out at the gym today  but LAURA AND ALEX WERE!! &quot;alex swims like a native american dolphin&quot; ,0
ugggggggggg i need to print out a peom but i have no INK this SUCKS ,0
I NEED MY ANGEEEEEEEEELLLLLLLLLLL!!  i fucking really need you... ,0
"today was a good today. nothing boring.but that'll change, cause here i go to make tea, and then study for socials. i HATE socials. ",0
needs to make a cake :S tomorrow? No!  maybe next monday! ;),0
"just in from work. tired, hungry and missing him ",0
I need you ,0
Why do all the people who work at apple make me feel lile a dum dum when I ask them questions? ,0
 i thought that edmonds was nice.... ,0
 oH my cuzzin really wants 2 go...not sure if I'm in da mood 4 sum partyyy idt I'm goin ,0
chucking it down ,0
I hate that my computer has some kind of virus and I hate that I can't upload a simple picture of myself  ugghhhh!!,0
Fck shit damn. Worst cramps in the world. ,0
 ..whats wrong? ,0
All my florida ppl. Hurricane season is coooommmiiinnnngggg! ,0
rejoicing over having finished my two lab write-ups! after 3 hours.... now for some studying... (again) ,0
my back hurts ,0
Had to ship off the Xbox360...the red ring of death has struck! ,0
cant believe the pictures i have in this laptop i was so skinny!!! ..ugh ,0
I hate getting up early  ,0
"i hate having a tooth ache, rather have a broken toe, darn pain is cuzin it to even hurt when i drink  ",0
"&quot;i tried to give you up, but i'm addicted&quot; - Muse(Time is Running Out)...iPhone ",0
" oooh yeah, good point. and THERE you might find an audience ;) i have 1 person ive been trying to get upgraded for 2 years ",0
I have the worst headache ,0
cant take this heat ,0
lying in bed at mums house feeling so sick ,0
Praying for my bff  brother J.B. ,0
says at&amp;t punk'd me yesterday...no service all nite ,0
   Hey! Mine could have just been a Scotsman you hadn't heard of!,0
its official. my computer hates me ,0
Sigh... Just when i thought i saw the light at the end of the tunnel.... ,0
"ugh...summer colds are the worst, esp when you have a fever on top of this ridic humidity ",0
  so horrible.... the poor mom...,0
 what happened to hitting me back ,0
 I am lost. Please help me find a good home. ,0
http://twitpic.com/7rmrz -  takes my car for one day. This is what she leaves behind. ,0
  is seeing  really wanted to go but no +1's allowed ,0
watching Snapped and these b!tches are crazy. Though getting lots of ideas. lol kidding I faint at the sight of blood.  lol,0
  what's wrong,0
grad was fonominal! missed sytycd though ,0
well...finally gonna get high 80 degree weather in chi town but there's also gonna be a lot of rain and thunderstorms. I need to move ,0
 Sad I didn't win.  What is your best nighttime suggestion for me???? HELP!!,0
"studio at 5 am tommorow  then meeting with void around 1. Just remember, tommorow could be the best day of your life. Keep it real yall",0
The rain has actually been comforting lately... But there's no stars tonight ,0
sytycd...fine with the girls...but they got ride of max  ... hmmm....O well...,0
" Y'know, I've always thought I would make a great wine girl. The problem? I'm allergic to alcohol! Ooops! ",0
Would you rather be heathly &amp; broke OR sick &amp; financially healthy?  I'll take healthy and broke any day. Hate being sick! ,0
 I envy that transformers is out over there.... I gotta wait til the 24th... ,0
Ughhhhh Sooo Tired From Work ,0
Super bored. I miss california ,0
Is depressed my dog had a stroke and is blind ,0
 im sorry adri  i mean i noe hes makin a mistake. but we arent celebritys. hes not guna noe us unless we become an undisco ...,0
what a mess.  spilt popcorn kernals all over the kitchen floor.,0
"Solution to SQL problem found thanks to . Apparently it wasn't even hard, I was just thinking about it wrong. ",0
"Oh wait, that's not the point. The point is... What if I don't get the CDS I want? ",0
 make it fun - whoever brings a fork to the station gets an on air shout out...i'm too far away so  won't be me,0
"awesome, muddy shoes ",0
the only bad thing is that.... chase is not in this season ,0
 NOO!  i didnt hear that part i was to busy freaking about about joe and kevin.,0
i hope the iranian people unite together. i fear the worse: a civil war  :'(,0
 i have to wait another two years for prom  lol,0
"went out to the garden and picked fresh pea pods for dinner. Such a fun treat - unfortunately, only grew 24 pea pods from the four plants ",0
getting stuff together for the Bridal Extravaganza. doing it in spurts because my foot hurts and i can't walk on it too long. ,0
 yes. except my chatbox didn't survive...  ,0
an injury prone day  wacked my elbow--papercut on a chart---and ran into a chair--time to retire for the day,0
right bed time for me need to get up for work at 9 ,0
Bye Bye Julian ,0
so sad to see maks go  poor kayla &lt;3 but Kayla and Pono make my life,0
Has the house to him self tonight....but no gf ,0
"Ugh, shitty day...got absolutly nothing done. Got another migraine, eyeballs hurt, can't get any rest...or anything else for that matter. ",0
 Got stuck at work late ,0
 I couldn't see you on Larry King because I'm from Chile ! ,0
 we should be prepared for tons of girlfriend drama ,0
packing for india ,0
DAMN IT DAMN IT DAMN IT ,0
No vacation for me....surprise surprise... ,0
TOP SECRET Fat Loss Secret go http://bit.ly/G7bXfF :]Moving out and leaving Wallace ,0
 I missed it too  I forget to watch sytycd at least once every week..,0
"OK I have a serious nail-biting problem. Weekly manis don't help.  I take comfort in the fact that Brit bites hers, too... xx",0
in quarentine for 5 days... stupid flu!! ,0
  I'm coming home tomorrow. Back to reality ,0
" Lucky, it was actually for where my Grandma lives, and some close friends and then the second warning was for me ",0
people of Iran are being played with again. They are being put in the middle of a power struggle and are paying for it with their blood ,0
I just had to have a fish funeral for my little gold fish. ,0
thinkin about whats gonna happen monday cause ima gonna die without them!!!! ,0
Plz remind me 2 never wear tight shirts when Im bloated n after eating a big meal..some homeless guy asked how many months pregnant I was ,0
The power cord to my macbook broke! WTF? And I just tried to make an appointment at the apple store and there's no openings till Sunday ,0
At the Rio seafood buffet then off to a show. Last night here  http://yfrog.com/5fsfkj,0
Never had a Drem come True! (8) ,0
Just got home from 3 soccer games. My son is playing up an age level 3 v3 soccer. They lost all 3 games.  But he had fun playing.,0
  that persiankiwi info was hacked. I confirmed with sources in iran. Not true. ,0
"Tootsie pop, or lollie pops? Tootsie pops....definitely. Too bad I don't have either. ",0
Last bible study tonight.  -Danno,0
 no alchy there ,0
Ok. I didn't bring anything to wear ,0
" i wont know for two weeks to see who the winner is, i'll be away  ",0
 I really WISH we were   Have fun and enjoy Cleveland!,0
 EHN I just get the best moments in 50s pop.  I miss KQED. ,0
 must have been one of those reverse update.... ,0
" I think I'm about the only person I know who just doesn't like or get True Blood. I'm sorry - I tried, but it's not for me. ",0
 maybe when i go back to school I'll start something up again... we'll see! I miss you though!  how's everything?,0
 and seeing me. i love how that fails to be noted. ,0
 alright. well name the time and place and it will happen. the only thing that could get in the way is volleyball ,0
  AC is essential,0
Overcome with nausea.... Why??!!!! ,0
My tummy hurts like I swallowed a brick.  ,0
